年份,文章标题,发布时间,url,route
2020,成都，一个来了就不想走的城市，这个秋冬再度与美食美景相约（3天2晚小众人美食美景攻略）,2020-01-03,https://you.ctrip.com/travels/chongzhou909/3927621.html,刘氏庄园旅游区(2805)->太古里(2840)->春熙路(3030)->成都吃客(5502)->宽窄巷子(5891)->青城山—都江堰旅游景区(6525)->重庆动物园(6810)->文殊院(7739)
2020,去了一趟鲁祖庙，这才是正宗的老重庆打卡地~,2020-10-04,https://you.ctrip.com/travels/chongqing158/3974634.html,十八梯(245)->下浩老街(326)->解放碑(453)
2020,重庆两江影视城藏着独特民国情谊，这个五一还有超多耍事！,2020-05-02,https://you.ctrip.com/travels/chongqing158/3946949.html,十八梯(30)->解放碑(34)->重庆两江国际影视城(155)
2020,"重庆“隐秘的角落”你去过了吗？get明星同款打卡地——国庆出行看过来,超全逛吃攻",2020-09-27,https://you.ctrip.com/travels/chongqing158/3973138.html,千厮门大桥(1218)->重庆南岸长嘉汇弹子石老街(1637)->重庆洪崖洞民俗风貌区(1695)->重庆南滨路景区(1730)->重庆鹅岭公园(2134)->二厂(2136)->李子坝(2139)->重庆园博园(2190)->筒子楼(2523)->李子坝轻轨(5520)->解放碑(6430)->四川美术学院(6776)->重庆园博园(7239)->九街(8823)
2020,新一线城市排名出炉！第1、2名居然是出了名的慢生活代表？,2020-12-08,https://you.ctrip.com/travels/chengdu104/3986610.html,千厮门大桥(195)->重庆洪崖洞民俗风貌区(206)->八一好吃街(261)->重庆长江索道景区(305)->中山四路(346)->重庆鹅岭公园(367)->二厂(369)->石井坡(388)->李子坝(412)->重庆南滨路景区(450)->太古里(473)->IFS(477)->大慈寺(547)->锦里(688)->宽窄巷子(755)->九眼桥(817)->小酒馆(850)
2020,从“山城”到“魔都”的2700公里——和上汽大众PHEV一起,2020-08-12,https://you.ctrip.com/travels/wuhan145/3964074.html,千厮门大桥(218)->人民大会堂(2025)
2020,个性与融合——重庆喵儿石创艺特区与弹子石老街,2020-02-02,https://you.ctrip.com/travels/chongqing158/3932919.html,喵儿石创艺(4)->重庆磁器口古镇(752)->重庆长江索道景区(1088)->李子坝(1290)->朝天门(1294)->梵高星空艺术馆(1418)->观音桥步行街(1440)->步行街(1443)->重庆南岸长嘉汇弹子石老街(1573)->解放碑(2022)
2020,打卡“九龙九景”全面探寻九龙坡独特印记,2020-10-13,https://you.ctrip.com/travels/chongqing158/3976409.html,嘉陵江(101)->重庆丰都名山风景区(778)->四川美术学院(968)->涂鸦一条街(1210)->遂宁市龙凤景区(2036)->重庆动物园(2134)->重庆建川博物馆(2619)->建川博物馆(2621)->渣滓洞(3164)->白公馆(3168)->重庆华岩旅游区(3757)
2020,探寻九龙九景，邂逅九龙坡独家记忆,2020-10-12,https://you.ctrip.com/travels/2015178/3976368.html,嘉陵江(115)->重庆动物园(433)->建川博物馆(1644)->重庆建川博物馆(1679)->长江大桥(1772)->广安华蓥山旅游区(3371)->重庆丰都名山风景区(3747)->重庆华岩旅游区(4088)->四川美术学院(4830)->朝天门(5620)
2020,重庆启示,2020-02-12,https://you.ctrip.com/travels/chongqing158/3933855.html,嘉陵江(126)->朝天门(416)->来福士(422)->重庆中国三峡博物馆(897)->重庆长江索道景区(909)->千厮门大桥(1542)->重庆洪崖洞民俗风貌区(1552)
2020,桥都重庆再添新成员，酷似菜园坝大桥，投资7.8亿两年后竣工,2020-10-15,https://you.ctrip.com/travels/chongqing158/3977047.html,嘉陵江(195)->重庆洪崖洞民俗风貌区(327)->朝天门(334)->长江大桥(389)->千厮门大桥(674)->东水门(680)
2020,重庆来福士三代烤肉，环境若韩国街头小巷，专人服务堪比海底捞,2020-09-15,https://you.ctrip.com/travels/chongqing158/3970627.html,嘉陵江(206)->来福士(215)->朝天门(295)
2020,周末打卡三亚成都，0元起住网红民宿!途家“随心住”可以这样嗨,2020-09-11,https://you.ctrip.com/travels/chongqing158/3970068.html,嘉陵江(230)->重庆洪崖洞民俗风貌区(335)->朝天门(340)->重庆长江索道景区(350)->青城山—都江堰旅游景区(688)->锦里(697)->成都市西岭雪山景区(707)->邛峡市平乐古镇(717)->宽窄巷子(763)->成都武侯祠博物馆(775)
2020,山城重庆|吃住行游购娱干货（一）,2020-01-06,https://you.ctrip.com/travels/chongqing158/3928571.html,嘉陵江(24)->重庆南岸南山桃花园景区(151)->重庆长江索道景区(158)->解放碑(199)->重庆观音桥商圈都市旅游区(203)->重庆磁器口古镇(792)->重庆洪崖洞民俗风貌区(796)->李子坝(1308)->李子坝轻轨(1361)->皇冠大扶梯(1659)->时代广场(2180)->罗汉寺(2192)->八一路好吃街(2224)->重庆磁器口古镇(2818)->南山一棵树(3236)->白公馆(3573)->渣滓洞(3630)
2020,女票超满意！国庆长假重庆解放碑2日纯玩+实用攻略,2020-09-08,https://you.ctrip.com/travels/chongqing158/3969566.html,嘉陵江(29)->解放碑(127)->重庆洪崖洞民俗风貌区(211)->重庆长江索道景区(224)->步行街(233)->八一好吃街(238)->魁星楼(250)->千厮门大桥(255)->来福士(290)->朝天门(306)->重庆观音桥商圈都市旅游区(803)->时代广场(2108)->乐山大佛景区(2263)->重庆大剧院(3216)->重庆湖广会馆(4556)
2020,泡最浪漫的澡，看最璀璨的夜，我在重庆这间酒店开启了度假模式,2020-11-18,https://you.ctrip.com/travels/chongqing158/3983541.html,嘉陵江(290)->重庆洪崖洞民俗风貌区(1686)->千厮门大桥(1690)
2020,重庆的李子坝轨道站和附近的史迪威博物馆：在闷热的夏日里,2020-09-25,https://you.ctrip.com/travels/chongqing158/3971280.html,嘉陵江(3)->李子坝(8)->李子坝轻轨(93)->史迪威博物馆(681)->佛图关(2708)
2020,重庆人文画卷|大溪沟步道群漫行记,2020-12-20,https://you.ctrip.com/travels/chongqing158/3988819.html,嘉陵江(36)->李子坝(97)->解放碑(280)->来福士(286)->重庆人民大礼堂及人民广场(1675)->重庆长江索道景区(2088)->重庆洪崖洞民俗风貌区(2102)
2020,重庆来福士珮姐老火锅，品尝的是火锅，感受的却是城市文化与性格,2020-09-13,https://you.ctrip.com/travels/chongqing158/3970412.html,嘉陵江(41)->朝天门(46)->来福士(155)->重庆南滨路景区(1406)
2020,街拍重庆：山城里崛起的大都市，处处洋溢着小资与时尚,2020-04-26,https://you.ctrip.com/travels/chongqing158/3945597.html,嘉陵江(448)->朝天门(556)->朝天门广场(577)
2020,2018跨年游重庆,2020-04-30,https://you.ctrip.com/travels/chongqing158/3946514.html,嘉陵江(596)->东水门(699)->长江大桥(702)->嘉陵江大桥(866)->千厮门大桥(919)->乐山大佛景区(1160)->李子坝(1181)->佛图关(1304)->李子坝轻轨(1447)->十八梯(1737)->朝天门(2223)->重庆洪崖洞民俗风貌区(2235)->重庆湖广会馆(2328)->重庆长江索道景区(3226)->重庆南岸南山桃花园景区(3247)->渣滓洞(3812)->解放碑(4099)->重庆磁器口古镇(4826)->重庆磁器口古镇(4834)->宝轮寺(5409)->白公馆(6083)->重庆歌乐山森林公园(6449)->歌乐山国家森林公园(6600)->重庆大剧院(7054)->滨江路(7732)->步行街(9061)->涂鸦一条街(12356)->四川美术学院(12362)->四川美术学院(12917)
2020,去重庆，赴一场光影之旅,2020-11-24,https://you.ctrip.com/travels/chongqing158/3984501.html,嘉陵江(808)->重庆洪崖洞民俗风貌区(1366)->四川广汉三星堆博物馆(1840)
2020,重庆一日游，有哪些网红景点可以打卡？,2020-01-30,https://you.ctrip.com/travels/chongqing158/3932437.html,嘉陵江大桥(747)->千厮门大桥(806)->龙门浩老街(863)->东水门(1105)->朝天门(1124)->重庆南滨路景区(1399)->来福士(1482)->重庆南岸长嘉汇弹子石老街(1573)->重庆大剧院(2094)->重庆洪崖洞民俗风貌区(2100)
2020,带着爸妈去旅行，天府之国叹古今,2020-01-03,https://you.ctrip.com/travels/chengdu104/3927842.html,四川博物院(200)->锦里(247)->成都武侯祠博物馆(252)->成都吃客(260)->宽窄巷子(272)->九眼桥(8100)->太古里(10132)
2020,成都周边手作体验之邛崃,2020-01-01,https://you.ctrip.com/travels/qionglai1403/3927585.html,四川广汉三星堆博物馆(768)->成都金沙遗址博物馆(776)->宝山旅游区(6413)
2020,中国最独特大学，校名叫四川却在重庆，文艺景点与北京798齐名,2020-12-06,https://you.ctrip.com/travels/chongqing158/3986264.html,四川美术学院(160)->人民公园(1072)
2020,奔赴四川的未知旅行，享受慵懒惬意的慢生活,2020-09-17,https://you.ctrip.com/travels/sichuan100009/3970956.html,四川美术学院(2031)->甘海子(2954)->锦里(3896)->成都武侯祠博物馆(4156)->成都杜甫草堂博物馆(4685)->人民公园(4931)->成都金沙遗址博物馆(5219)->宽窄巷子(5379)->春熙路(5428)->奎星楼(5615)->太古里(5744)->IFS(5748)
2020,严冬：山城碎片,2020-11-20,https://you.ctrip.com/travels/chongqing158/3983764.html,四川美术学院(214)->重庆鹅岭公园(291)->重庆洪崖洞民俗风貌区(309)
2020,魔幻山城和北京现代第四代胜达一起领略别样重庆,2020-07-24,https://you.ctrip.com/travels/chongqing158/3960339.html,四川美术学院(477)->重庆洪崖洞民俗风貌区(587)->嘉陵江(616)->重庆长江索道景区(950)->四川美术学院(1484)
2020,半城春色半城雪！对不起，我深深迷上了阿坝州的春天！,2020-03-28,https://you.ctrip.com/travels/jinchuan3125/3940659.html,四川美术学院(490)->叙州区春风里景区(1450)
2020,"中国最具特色的校门,波浪路、彩色梯田、古堡,成重庆著名网红景点",2020-06-17,https://you.ctrip.com/travels/chongqing158/3953841.html,四川美术学院(83)->四川美术学院(91)->罗中立美术馆(234)->长江大桥(1568)->重庆歌乐山烈士陵园(1584)->乐山大佛景区(1585)
2020,重庆2020必玩榜/壹华里夜景公园/求婚圣地,2020-07-06,https://you.ctrip.com/travels/chongqing158/3956974.html,壹华里(4)->重庆南岸南山桃花园景区(247)
2020,三峡的山水云海，大坝的雄浑伟岸！惊世罕有的美景孕育出国之重器,2020-07-17,https://you.ctrip.com/travels/chongqing158/3959172.html,夔门(694)->长江大桥(1146)
2020,宋道君：我的祖国,2020-10-09,https://you.ctrip.com/travels/sichuan100009/3975739.html,夔门(93)->峨眉山风景名胜区(840)->乐山大佛景区(844)->乐山市黑竹沟风景区(2180)
2020,游成都，享成都,2020-03-05,https://you.ctrip.com/travels/chengdu104/3937172.html,大慈寺(442)->东郊记忆(452)->四川大学(462)->几何书店(471)->文殊院(476)->宽窄巷子(493)->人民公园(498)->成都麓湖水城景区(508)->太古里(607)
2020,恩施山水行歌,2020-06-27,https://you.ctrip.com/travels/enshi487/2997942.html,天台山风景名胜区(279)->嘉陵江(566)
2020,2020年在成都走街串巷的小日子,2020-12-24,https://you.ctrip.com/travels/chengdu104/3989425.html,天府广场(29)->宽窄巷子(528)->太古里(562)->成都麓湖水城景区(702)->几何书店(1723)->成都市川菜博物馆(2444)
2020,2020国庆节成都最新旅游推荐,2020-09-12,https://you.ctrip.com/travels/chengdu104/3970294.html,天府广场(29)->春熙路(133)->步行街(517)->四川广汉三星堆博物馆(798)->青城山—都江堰旅游景区(1653)->青城山—都江堰旅游景区(1659)->宝瓶口(1969)->重庆丰都名山风景区(2571)->成都武侯祠博物馆(2651)->锦里(2655)->宽窄巷子(2658)
2020,成都五天四夜，亲子旅途乐享不停,2020-01-11,https://you.ctrip.com/travels/chengdu104/3929636.html,天府广场(36)->锦里(316)->成都武侯祠博物馆(410)->宽窄巷子(797)->大慈寺(950)->文殊院(954)->春熙路(1050)->步行街(1081)->解放碑(1091)->IFS(1146)->太古里(1481)->成都大熊猫繁育研究基地(1828)->人民公园(2143)->成都杜甫草堂博物馆(2284)->浣花溪(2452)
2020,成都攻略快跟我去感受一场热辣风暴吧！,2020-06-03,https://you.ctrip.com/travels/chengdu104/3951713.html,太古里(179)->锦里(183)->九眼桥(186)->宽窄巷子(190)->人民公园(201)->成都金沙遗址博物馆(206)->几何书店(211)->东郊记忆(216)->魁星楼(269)->叙州区春风里景区(297)->春熙路(833)->天府广场(1655)->重庆动物园(1743)->鹤鸣茶社(2019)
2020,成都4天游玩攻略，打卡6大网红拍照地（附打卡攻略）,2020-09-21,https://you.ctrip.com/travels/chengdu104/3971555.html,太古里(240)->春熙路(492)->东郊记忆(1178)->大慈寺(2023)->成都市崇州市竹艺村景区(2073)
2020,自驾瑞虎8PLUS，反走川藏线，去路过你的全世界,2020-10-26,https://you.ctrip.com/travels/kangding344/3978251.html,太古里(484)->春熙路(11370)
2020,宽窄巷子|周边拍照打卡秘籍,2020-12-26,https://you.ctrip.com/travels/chengdu104/3989660.html,奎星楼(387)->宽窄巷子(473)->魁星楼(748)->人民公园(990)
2020,小众、文艺、心跳大挑战，重庆成都五日双城记,2020-01-22,https://you.ctrip.com/travels/chongqing158/3931808.html,奥陶纪(198)->解放碑(225)->钟书阁(249)->大慈寺(289)->重庆中国三峡博物馆(737)->太古里(1026)->春熙路(1083)->天府广场(1202)->步行街(1523)->四川美术学院(5394)->涂鸦一条街(5402)
2020,初中毕业鼓足勇气独自旅行重庆成都旅行人生成长课（一）,2020-04-23,https://you.ctrip.com/travels/chongqing158/3944904.html,奥陶纪(2205)->黄桷湾立交桥(2261)->十八梯(3960)->重庆长江索道景区(3989)->重庆洪崖洞民俗风貌区(3999)->李子坝轻轨(4094)->重庆两江国际影视城(4256)->嘉陵江(5123)->重庆磁器口古镇(5338)->重庆磁器口古镇(5511)->解放碑(5972)->步行街(6027)->八一路好吃街(6263)->会仙楼(6419)->千厮门大桥(7441)
2020,重庆旅游攻略，打卡网络流量猛超洪崖洞的悬崖奥陶纪，收藏新年用,2020-01-21,https://you.ctrip.com/travels/chongqing158/3931566.html,奥陶纪(25)->解放碑(125)->步行街(128)->重庆洪崖洞民俗风貌区(141)->李子坝(233)->九街(3250)->重庆万盛黑山谷景区(3817)
2020,2020年端午巴中通江游记,2020-06-30,https://you.ctrip.com/travels/tongjiang3167/3956091.html,奥陶纪(630)->重庆綦江石壕红军烈士墓(891)
2020,中国第四大古城——重庆安居，为何远离海洋却有祭拜妈祖的天后宫,2020-03-31,https://you.ctrip.com/travels/tongliang120027/3941420.html,安居古镇(457)->重庆铜梁安居古城(756)->嘉陵江(904)->阆中古城(1046)
2020,濒临失传的古老艺术在安居古镇上重生，创作新冠疫情作品远近闻名,2020-04-05,https://you.ctrip.com/travels/chongqing158/3942064.html,安居古镇(81)->重庆铜梁安居古城(180)
2020,成都4日游游记——绝对值得你珍藏,2020-03-16,https://you.ctrip.com/travels/chengdu104/3938704.html,宝山旅游区(182)->成都市西岭雪山景区(272)->瓜串串(1164)->锦里(1286)->宽窄巷子(1334)->成都武侯祠博物馆(1932)->春熙路(2564)->人民公园(2569)->成都鹪鹩人文精品酒店(3180)->雅安蒙顶山旅游景区(4190)
2020,成都四日游游记，值得你珍藏！,2020-09-20,https://you.ctrip.com/travels/chengdu104/3971463.html,宝山旅游区(182)->锦里(318)->宽窄巷子(366)->成都武侯祠博物馆(965)->春熙路(1597)->人民公园(1602)->成都鹪鹩人文精品酒店(2214)->雅安蒙顶山旅游景区(3225)
2020,[舌尖奇遇记2天1夜随笔]/饕鬄美食宴，成都艳天下!,2020-11-15,https://you.ctrip.com/travels/chengdu104/3982757.html,宝山旅游区(200)->瓜串串(229)->锦里(233)->成都武侯祠博物馆(246)->人民公园(259)->成都市西岭雪山景区(369)->宽窄巷子(1471)->春熙路(4290)->雅安蒙顶山旅游景区(6387)
2020,[舌尖奇遇记2天1夜随笔]/饕鬄美食宴，蓉城艳天下,2020-12-31,https://you.ctrip.com/travels/chengdu104/3990733.html,宝山旅游区(201)->瓜串串(229)->锦里(233)->成都武侯祠博物馆(246)->人民公园(259)->成都市西岭雪山景区(368)->宽窄巷子(1469)->春熙路(4286)->雅安蒙顶山旅游景区(6382)
2020,[舌尖奇遇记2天1夜随笔]/饕鬄美食宴，成都艳天下,2020-07-16,https://you.ctrip.com/travels/chengdu104/3958929.html,宝山旅游区(201)->瓜串串(230)->锦里(234)->成都武侯祠博物馆(247)->人民公园(260)->成都市西岭雪山景区(370)->宽窄巷子(1470)->春熙路(4287)->雅安蒙顶山旅游景区(6382)
2020,寻找香格里拉—2019年秋，自驾甘南、川西、滇西北（四）花湖、黄河九曲第一湾。,2020-07-16,https://you.ctrip.com/travels/ruoergai3165/3948216.html,宝山旅游区(2679)->龚滩古镇(4831)->草海(6730)
2020,寻找香格里拉—2019年秋，自驾甘南、川西、滇西北（六）熊猫大道、塔公草原、新都桥。,2020-07-16,https://you.ctrip.com/travels/kangding344/3948417.html,宝山旅游区(2679)->龚滩古镇(4831)->重庆潼南大佛寺(6451)
2020,寻找香格里拉—2019年秋，自驾甘南、川西、滇西北（十）乌江画廊、龚滩古镇。,2020-07-16,https://you.ctrip.com/travels/2025213/3951130.html,宝山旅游区(2796)->龚滩古镇(4948)
2020,寻找香格里拉—2019年秋，自驾甘南、川西、滇西北（七）稻城、亚丁。,2020-07-16,https://you.ctrip.com/travels/daocheng342/3949523.html,宝山旅游区(2797)->龚滩古镇(4949)
2020,寻找香格里拉—2019年秋，自驾甘南、川西、滇西北（八）亚丁-奔子栏-梅里雪山。,2020-07-16,https://you.ctrip.com/travels/daocheng342/3950449.html,宝山旅游区(2797)->龚滩古镇(4949)->重庆丰都名山风景区(7112)->澜沧江(7134)
2020,寻找香格里拉—2019年秋，自驾甘南、川西、滇西北（五）红原、马尔康、甲居藏寨。,2020-07-16,https://you.ctrip.com/travels/danba704/3948351.html,宝山旅游区(2831)->龚滩古镇(4983)
2020,宝顶山摩崖石刻纪游,2020-12-08,https://you.ctrip.com/travels/dazu120025/3986784.html,宝顶山(21)->重庆大足石刻景区(56)->圣寿寺(212)->北山石刻(241)->资阳市安岳石刻?圆觉洞景区(554)
2020,山城重庆|吃住行游购娱干货（二）,2020-01-06,https://you.ctrip.com/travels/chongqing158/3928597.html,宝顶山(664)->重庆南岸南山桃花园景区(681)->奥陶纪(1050)->重庆磁器口古镇(2554)->嘉陵江(2701)->嘉陵江大桥(2891)->长江大桥(2913)->重庆洪崖洞民俗风貌区(2933)->解放碑(2941)->重庆南川金佛山景区(3650)
2020,自由行的乐趣，细细体会天府之国的无尽魅力,2020-10-25,https://you.ctrip.com/travels/chengdu104/3978531.html,宽窄巷子(124)->锦里(171)->成都武侯祠博物馆(174)->成都杜甫草堂博物馆(178)->成都鹪鹩人文精品酒店(472)->步行街(1297)->成都市西岭雪山景区(1769)->峨眉山风景名胜区(1774)->成都市双流区黄龙溪旅游区(2529)->大慈寺(3365)->太古里(3369)->成都远洋太古里(3430)
2020,自由行的乐趣，细细体会休闲之都的无尽魅力,2020-03-18,https://you.ctrip.com/travels/chengdu104/3938900.html,宽窄巷子(128)->锦里(175)->成都武侯祠博物馆(178)->成都杜甫草堂博物馆(182)->成都鹪鹩人文精品酒店(476)->步行街(1302)->成都市西岭雪山景区(1774)->峨眉山风景名胜区(1779)->成都市双流区黄龙溪旅游区(2534)->大慈寺(3370)->太古里(3374)->成都远洋太古里(3435)
