年份,文章标题,发布时间,url,route
2019,一场成都与重庆的闲适之旅,2019/5/21,https://you.ctrip.com/travels/chengdu104/3807427.html,乐山大佛景区->峨眉山风景名胜区->宽窄巷子->锦里->成都杜甫草堂博物馆->成都远洋太古里->重庆磁器口古镇->渣滓洞->重庆洪崖洞民俗风貌区->重庆长江索道景区->来福士广场->皇冠大扶梯->李子坝轻轨->四川美术学院
2021,“乐”不思“蜀”—开启巴蜀美食之旅,2021/8/17,https://you.ctrip.com/travels/chengdu104/4028119.html,乐山大佛景区->峨眉山风景名胜区->成都远洋太古里
2020,周末休闲三日,2020/11/15,https://you.ctrip.com/travels/emeishan24/3982768.html,乐山大佛景区->峨眉山风景名胜区->瓦屋山景区->雅女湖有机农庄
2019,2019年10月滇西、川西自驾游攻略（五）川西甘孜州—新龙、色达、泉华滩,2019/11/23,https://you.ctrip.com/travels/sichuan100009/3918191.html,乐山大佛景区->峨眉山风景名胜区->金口河区大渡河金口大峡谷旅游景区->内江市隆昌县石牌坊旅游区
2019,成都重庆及周边之旅,2019/5/20,https://you.ctrip.com/travels/chengdu104/3805588.html,乐山大佛景区->峨眉山风景名胜区->青城山—都江堰旅游景区->天府广场->成都远洋太古里->春熙路->宽窄巷子->成都武侯祠博物馆->成都杜甫草堂博物馆->锦里->青羊宫->成都人民公园->九眼桥->重庆湖广会馆->山城步道->重庆磁器口古镇->重庆长江索道景区->李子坝轻轨->四川美术学院->解放碑->重庆洪崖洞民俗风貌区->来福士广场
2019,19年暑假成都、重庆川渝之行,2019/8/14,https://you.ctrip.com/travels/chongqing158/3886264.html,乐山大佛景区->峨眉山风景名胜区->青城山—都江堰旅游景区->成都武侯祠博物馆->东郊记忆->四川博物院->成都杜甫草堂博物馆->锦里->春熙路->来福士广场->重庆洪崖洞民俗风貌区->千厮门大桥->皇冠大扶梯->重庆磁器口古镇
2019,2019初秋川西小环线八天自驾游分享,2019/10/19,https://you.ctrip.com/travels/emeishan24/3907050.html,乐山大佛景区->峨眉山风景名胜区->青城山—都江堰旅游景区->春熙路
2019,当我们在成都街头时，我们该吃点什么？【不容错过的6家成都味】,2019/12/28,https://you.ctrip.com/travels/chengdu104/3926502.html,乐山大佛景区->春熙路
2021,四川出发就差你一个想法而已,2021/5/27,https://you.ctrip.com/travels/sichuan100009/4012947.html,乐山大佛景区->春熙路->成都远洋太古里->宽窄巷子
2020,重游犍为、罗城（——美食之旅）,2020/3/20,https://you.ctrip.com/travels/jianwei3118/3938369.html,乐山大佛景区->犍为文庙->罗城古镇
2019,嘉阳一日游|搭上蒸汽小火车穿越时空,2019/10/10,https://you.ctrip.com/travels/jianwei3118/3904746.html,乐山大佛景区->珙县石板溪娃娃鱼生态园->乐山市犍为县嘉阳.桫椤湖景区
2019,成都：好吃懒动星人带你两天吃遍成都及周边,2019/10/19,https://you.ctrip.com/travels/chengdu104/3905468.html,乐山大佛景区->锦里->春熙路->九眼桥
2020,春节约起来！汶川这20个景点全年免，随便耍~,2020/1/17,https://you.ctrip.com/travels/wenchuan3101/3930950.html,乐山大佛景区->青城山—都江堰旅游景区
2019,稻城的前世今生，我们一起去看稻城的古往今生！,2019/4/11,https://you.ctrip.com/travels/daocheng342/3795138.html,乐山大佛景区->青城山—都江堰旅游景区->宜宾市蜀南竹海风景名胜区
2020,去成都旅行，不要错过这些美食美景网红打卡地！,2020/8/23,https://you.ctrip.com/travels/chengdu104/3967034.html,乐山大佛景区->黑龙滩旅游景区->宽窄巷子->锦里->成都远洋太古里->大慈寺
2019,2019国庆--川陕蜀道游,2019/10/15,https://you.ctrip.com/travels/hanzhong486/3906192.html,乐山市夹江县东风堰-千佛岩景区->梓橦县七曲山风景区->阆中古城->绵阳市梓潼县两弹城旅游景区->四川广汉三星堆博物馆->青城山—都江堰旅游景区->峨眉山风景名胜区->乐山大佛景区->刘氏庄园旅游区->成都市建川博物馆聚落
2019,带着轻松的心情，遇见最好的自己！,2019/11/20,https://you.ctrip.com/travels/chengdu104/3915199.html,九皇山->宽窄巷子->锦里->成都远洋太古里->春熙路->大慈寺->成都武侯祠博物馆->IFS
2019,成都及周边游玩指南,2019/12/3,https://you.ctrip.com/travels/chengdu104/3920438.html,九皇山->成都远洋太古里->宽窄巷子->春熙路
2019,玩转九皇山，羌族风情和惊险刺激的完美结合！（内附成都美食推荐）,2019/12/4,https://you.ctrip.com/travels/chengdu104/3920345.html,九皇山->成都远洋太古里->春熙路->宽窄巷子->奎星楼
2019,打卡小众景点，遍寻成都网红美食！唯有爱与美食不可辜负～,2019/7/22,https://you.ctrip.com/travels/chengdu104/3878294.html,九眼桥->宽窄巷子->成都远洋太古里->文殊院->成都人民公园->天府广场->春熙路
2019,三天两晚游成都，美食在左边，悠闲在右边,2019/7/9,https://you.ctrip.com/travels/chengdu104/3873687.html,九眼桥->宽窄巷子->锦里->成都杜甫草堂博物馆->成都远洋太古里->成都人民公园->浣花溪
2019,在成都，品尝辣味道，体会慢生活,2019/1/7,https://you.ctrip.com/travels/sichuan100009/3765733.html,九眼桥->成都远洋太古里->春熙路->成都人民公园->宽窄巷子->锦里->IFS->成都武侯祠博物馆
2018,成都切哪儿耍？一个成都人为你写的成都攻略,2018/9/9,https://you.ctrip.com/travels/chengdu104/3726945.html,九眼桥->春熙路->成都市西岭雪山景区->青城山—都江堰旅游景区->IFS->宽窄巷子->乐山大佛景区->大慈寺->成都远洋太古里->东郊记忆->锦里->成都武侯祠博物馆
2018,吃与玩|隔着屏幕，我们都能闻见一个飘香的成都,2018/9/15,https://you.ctrip.com/travels/chengdu104/3728919.html,九眼桥->锦里->青羊宫->四川博物院->春熙路->成都远洋太古里->宽窄巷子->文殊院->成都人民公园->玉林路小酒馆
2018,打卡重庆网红美食美景,2018/12/25,https://you.ctrip.com/travels/chongqing158/3762850.html,九街->重庆磁器口古镇->李子坝轻轨->重庆洪崖洞民俗风貌区->解放碑->重庆观音桥商圈都市旅游区
2021,本地人挨骂也要曝光?重庆旅游的黑心商家&amp;amp;大坑,2021/9/30,https://you.ctrip.com/travels/chongqing158/4034442.html,九街->重庆磁器口古镇->重庆洪崖洞民俗风貌区->重庆观音桥商圈都市旅游区->解放碑->重庆长江索道景区->李子坝轻轨->四川美术学院->皇冠大扶梯
2020,2020川藏行,2020/9/2,https://you.ctrip.com/travels/tibet100003/3968494.html,五粮液旅游景区->乐山大佛景区
2021,蜀南竹海旅行攻略，3天2晚玩不够系列，下次我还来！,2021/12/16,https://you.ctrip.com/travels/changning3114/4044422.html,五粮液旅游景区->宜宾市蜀南竹海风景名胜区
2019,世界最美好的事—和志同道合的朋友一起追星，一起吃成都美食,2019/6/22,https://you.ctrip.com/travels/chengdu104/3817692.html,五粮液旅游景区->成都远洋太古里
2021,宜宾~访长江之头，探古城叙州，品山谷诗文，饮叙府美酒,2021/3/6,https://you.ctrip.com/travels/yibin278/3998026.html,五粮液旅游景区->罗城古镇
2021,#重庆值得一去的免费游玩打卡点,2021/3/15,https://you.ctrip.com/travels/chongqing158/3999256.html,佛图关公园->杨家坪步行街->重庆动物园->重庆洪崖洞民俗风貌区->李子坝轻轨->解放碑->重庆观音桥商圈都市旅游区->重庆磁器口古镇
2019,在重庆：文艺生活，在渝里：大快朵颐,2019/8/10,https://you.ctrip.com/travels/chongqing158/3884994.html,八一路好吃街->解放碑
2021,春三月in重庆,2021/3/20,https://you.ctrip.com/travels/chongqing158/4000101.html,八一路好吃街->解放碑->国泰艺术中心->重庆洪崖洞民俗风貌区->千厮门大桥->来福士广场->李子坝轻轨->四川美术学院->重庆磁器口古镇->江北区福音堂->重庆长江索道景区->佛图关公园->重庆美术馆
2019,武汉出发，重庆成都西安9日游,2019/4/5,https://you.ctrip.com/travels/chengdu104/3791527.html,八一路好吃街->解放碑->重庆洪崖洞民俗风貌区->山城步道->来福士广场->李子坝轻轨->重庆鹅岭公园->春熙路->IFS->成都远洋太古里->成都人民公园->成都大熊猫繁育研究基地->奎星楼->锦里->宽窄巷子->成都武侯祠博物馆->成都金沙遗址博物馆->九眼桥->青城山—都江堰旅游景区->玉林路小酒馆->成都市双流区黄龙溪旅游区->峨眉山风景名胜区->乐山大佛景区
2021,山城重庆行,2021/11/2,https://you.ctrip.com/travels/chongqing158/4039204.html,八一路好吃街->解放碑->重庆洪崖洞民俗风貌区->重庆中国三峡博物馆->来福士广场->中山四路->重庆人民大礼堂及人民广场
2019,吃遍重庆八一好吃街,2019/2/26,https://you.ctrip.com/travels/chongqing158/3780633.html,八一路好吃街->重庆洪崖洞民俗风貌区->解放碑->重庆长江索道景区
2019,清明三天大重庆游玩攻略，教你春天赏花不再俗套！,2019/4/4,https://you.ctrip.com/travels/chongqing158/3792860.html,八一路好吃街->重庆磁器口古镇->重庆洪崖洞民俗风貌区->重庆市南山风景区->重庆铜梁黄桷门奇彩梦园
2019,只愿时光不虚度｜赴一场时光之约，细品安仁静谧时光,2019/12/31,https://you.ctrip.com/travels/dayi3130/3927391.html,刘氏庄园旅游区->成都市建川博物馆聚落
2019,典藏时光:继千年安仁传奇，续百年公馆风情,2019/12/25,https://you.ctrip.com/travels/dayi3130/3926004.html,刘氏庄园旅游区->成都市建川博物馆聚落
2020,成都，一个来了就不想走的城市，这个秋冬再度与美食美景相约（3天2晚小众人美食美景攻略）,2020/1/3,https://you.ctrip.com/travels/chongzhou909/3927621.html,刘氏庄园旅游区->成都远洋太古里->春熙路->宽窄巷子->青城山—都江堰旅游景区->文殊院
2020,去了一趟鲁祖庙，这才是正宗的老重庆打卡地~,2020/10/4,https://you.ctrip.com/travels/chongqing158/3974634.html,十八梯->下浩老街->解放碑
2019,探访电影里的重庆，感受8D立体城市！,2019/11/12,https://you.ctrip.com/travels/chongqing158/3913176.html,十八梯->东水门长江大桥->重庆两江国际影视城
2019,重庆这座城，除了网红气，还有可以触及的历史积淀,2019/11/19,https://you.ctrip.com/travels/chongqing158/3914961.html,十八梯->来福士广场->重庆洪崖洞民俗风貌区->解放碑->千厮门大桥->重庆中国三峡博物馆->东水门长江大桥->重庆湖广会馆->重庆大足石刻景区->重庆市南山风景区
2021,重庆秋冬的样子,2021/11/10,https://you.ctrip.com/travels/chongqing158/4040110.html,十八梯->皇冠大扶梯->解放碑->重庆洪崖洞民俗风貌区->红岩魂陈列馆->白公馆->渣滓洞->重庆海兰云天温泉度假区
2021,重庆拍照|连接解放碑上下半城的老城门洞,2021/11/18,https://you.ctrip.com/travels/chongqing158/4041287.html,十八梯->解放碑
2021,2021年10月的深秋，带你走过重庆的大街小巷,2021/10/29,https://you.ctrip.com/travels/chongqing158/4038709.html,十八梯->解放碑
2021,重庆城市更新|十八梯，重塑的山河岁月和人间烟火,2021/10/1,https://you.ctrip.com/travels/chongqing158/4034648.html,十八梯->解放碑->来福士广场
2020,重庆两江影视城藏着独特民国情谊，这个五一还有超多耍事！,2020/5/2,https://you.ctrip.com/travels/chongqing158/3946949.html,十八梯->解放碑->重庆两江国际影视城
2021,国庆吃喝不重样、不踩雷，来重庆旅游记得提前收藏,2021/9/21,https://you.ctrip.com/travels/chongqing158/4032950.html,十八梯->解放碑->重庆磁器口古镇->九街->重庆观音桥商圈都市旅游区->重庆宋庆龄旧居陈列馆->八一路好吃街
2021,一个十八梯街区的旅游视频，引发的一个争论，重庆人真不喜欢它吗,2021/10/10,https://you.ctrip.com/travels/2040342/4035825.html,十八梯->重庆磁器口古镇->重庆洪崖洞民俗风貌区
2020,"重庆“隐秘的角落”你去过了吗？get明星同款打卡地——国庆出行看过来,超全逛吃攻",2020/9/27,https://you.ctrip.com/travels/chongqing158/3973138.html,千厮门大桥->重庆南岸长嘉汇弹子石老街->重庆洪崖洞民俗风貌区->重庆南滨路景区->山城步道->重庆鹅岭公园->李子坝轻轨->重庆园博园->筒子楼->解放碑->四川美术学院->九街
2020,新一线城市排名出炉！第1、2名居然是出了名的慢生活代表？,2020/12/8,https://you.ctrip.com/travels/chengdu104/3986610.html,千厮门大桥->重庆洪崖洞民俗风貌区->八一路好吃街->重庆长江索道景区->中山四路->重庆鹅岭公园->石井坡->李子坝轻轨->重庆南滨路景区->成都远洋太古里->IFS->大慈寺->锦里->宽窄巷子->九眼桥->玉林路小酒馆
2021,五一前的重庆游我在大重庆吃吃喝喝,2021/5/2,https://you.ctrip.com/travels/chongqing158/4008554.html,千厮门大桥->重庆洪崖洞民俗风貌区->解放碑->来福士广场->重庆鹅岭公园->李子坝轻轨
2021,不排队不起早不踩坑的逛吃重庆三日游,2021/9/22,https://you.ctrip.com/travels/chongqing158/4033202.html,千厮门大桥->重庆磁器口古镇->重庆观音桥商圈都市旅游区->九街->重庆洪崖洞民俗风貌区->魁星楼->山城步道->解放碑->八一路好吃街->十八梯->重庆美术馆->李子坝轻轨->重庆长江索道景区->重庆市南山风景区
2020,重庆一日游，有哪些网红景点可以打卡？,2020/1/30,https://you.ctrip.com/travels/chongqing158/3932437.html,千厮门大桥->龙门浩老街->东水门长江大桥->朝天门长江大桥->重庆南滨路景区->来福士广场->重庆南岸长嘉汇弹子石老街->重庆大剧院->重庆洪崖洞民俗风貌区
2021,红色三岩|重庆的城市之光,2021/3/3,https://you.ctrip.com/travels/chongqing158/3997723.html,周公馆->桂园->特园->李子坝轻轨->重庆鹅岭公园->佛图关公园->中山四路->重庆红岩革命纪念馆->重庆中国民主党派历史陈列馆景区
2020,个性与融合——重庆喵儿石创艺特区与弹子石老街,2020/2/2,https://you.ctrip.com/travels/chongqing158/3932919.html,喵儿石创艺->重庆磁器口古镇->重庆长江索道景区->李子坝轻轨->来福士广场->梵高星空艺术馆->重庆观音桥商圈都市旅游区->重庆南岸长嘉汇弹子石老街->解放碑
2018,浙江人用四天打卡成都网红餐厅，终于发现了成都人不在家做饭的理由,2018/11/7,https://you.ctrip.com/travels/chengdu104/3748850.html,四川博物院->成都杜甫草堂博物馆->青羊宫->九眼桥->春熙路->天府广场->IFS->成都远洋太古里->宽窄巷子->成都人民公园
2021,纯净小金，震撼之美，避暑圣地,2021/7/23,https://you.ctrip.com/travels/siguniangshan143878/4024313.html,四川博物院->成都武侯祠博物馆->成都大熊猫繁育研究基地->宽窄巷子
2019,博物馆控的3日成都行，展览与美食都不可辜负,2019/12/5,https://you.ctrip.com/travels/chengdu104/3921101.html,四川博物院->成都金沙遗址博物馆->四川广汉三星堆博物馆->四川大学->天府广场->成都远洋太古里
2018,周末游成都，感受天府之国的多样生活,2018/12/2,https://you.ctrip.com/travels/chengdu104/3756051.html,四川博物院->浣花溪->成都杜甫草堂博物馆->文殊院->青羊宫->百花潭->成都人民公园->鹤鸣茶社->九眼桥->春熙路->成都远洋太古里
2020,带着爸妈去旅行，天府之国叹古今,2020/1/3,https://you.ctrip.com/travels/chengdu104/3927842.html,四川博物院->锦里->成都武侯祠博物馆->宽窄巷子->九眼桥->成都远洋太古里
2018,【我眼中的那座城】慢游成都，原来天府之城这么好吃！,2018/11/17,https://you.ctrip.com/travels/chengdu104/3751615.html,四川大学->九眼桥->成都武侯祠博物馆->锦里->成都远洋太古里->宽窄巷子->春熙路->兰桂坊->玉林路小酒馆->大慈寺
2018,最成都的旅行打开方式,2018/8/28,https://you.ctrip.com/travels/chengdu104/3722341.html,四川大学->成都人民公园->鹤鸣茶社->大慈寺->春熙路->成都远洋太古里->宽窄巷子->文殊院->天府广场->百花潭->奎星楼->锦里->成都武侯祠博物馆->玉林路小酒馆->IFS->南湖梦幻岛->泸州市凤凰湖旅游景区->成都市桃花故里旅游景区->绵阳市北川药王谷旅游景区->九皇山->九眼桥->乐山大佛景区
2019,进门即艺术，门外即生活丨成都城市探秘（附土著私藏3种地道玩法）,2019/8/29,https://you.ctrip.com/travels/chengdu104/3891171.html,四川大学->新繁东湖景区->成都远洋太古里->大慈寺->春熙路->四川美术学院->宽窄巷子->玉林路小酒馆->成都市虹口旅游景区->绵竹市九龙山一麓棠山旅游区->蜀酒文化园区->文殊院->成都武侯祠博物馆->九眼桥->IFS
2019,2016自驾游：北京--四川主题游(上--阆中古城、三星堆、黄龙溪、毕棚沟、都江堰、碧峰峡、成都),2019/7/7,https://you.ctrip.com/travels/chengdu104/3185077.html,四川广汉三星堆博物馆->成都市双流区黄龙溪旅游区->三圣花乡观光旅游区->青羊宫->成都杜甫草堂博物馆->锦里->文殊院->春熙路->宽窄巷子->浣花溪->成都武侯祠博物馆->青城山—都江堰旅游景区->碧峰峡旅游景区->阆中古城->清代四川贡院->乐山大佛景区->峨眉山风景名胜区->宜宾市蜀南竹海风景名胜区->五粮液旅游景区->重庆大足石刻景区->渣滓洞->白公馆->红岩魂陈列馆->重庆洪崖洞民俗风貌区->解放碑->重庆磁器口古镇
2019,用支离玻碎的记忆携子勇闯天府之国,2019/9/20,https://you.ctrip.com/travels/chengdu104/3046803.html,四川广汉三星堆博物馆->成都市双流区黄龙溪旅游区->青城山—都江堰旅游景区->成都人民公园->宽窄巷子->春熙路->乐山大佛景区->峨眉山风景名胜区->成都杜甫草堂博物馆->浣花溪->成都武侯祠博物馆->锦里->天府广场->四川大学->九眼桥->青羊宫->成都金沙遗址博物馆->鹤鸣茶社
2019,川来川去（二）广汉三星堆,2019/10/11,https://you.ctrip.com/travels/guanghan1349/3904946.html,四川广汉三星堆博物馆->成都金沙遗址博物馆
2018,街头巷尾觅清秋，吃喝玩乐在成都,2018/11/13,https://you.ctrip.com/travels/chengdu104/3749684.html,四川广汉三星堆博物馆->成都金沙遗址博物馆->春熙路->成都远洋太古里->成都武侯祠博物馆->锦里->成都杜甫草堂博物馆->浣花溪->奎星楼->宽窄巷子->九眼桥->鹤鸣茶社
2019,冬游成都,2019/12/30,https://you.ctrip.com/travels/chengdu104/3926851.html,四川广汉三星堆博物馆->文殊院->天府广场->四川大学->大慈寺->春熙路->锦里->浣花溪->百花潭->宽窄巷子->成都武侯祠博物馆->成都杜甫草堂博物馆->青羊宫->琴台故径
