年份,文章标题,发布时间,url,route
2015,11月行走天府之国,2015-11-25,https://you.ctrip.com/travels/chengdu104/2697868.html,磁器口(108)->解放碑(113)->洪崖洞(118)
2018,11月重庆5日游，流连忘返,2018-11-09,https://you.ctrip.com/travels/chongqing158/3748665.html,解放碑(355)->三峡博物馆(451)->人民大礼堂(457)->人民广场(980)->白公馆(1483)->渣滓洞(1487)->红岩革命纪念馆(1494)->磁器口(1680)->磁器口古镇(1680)->洪崖洞(1869)->大足石刻(2158)->宝顶山(2295)->南山(2452)->北山石刻(2494)->皇冠大扶梯(2772)->长江索道(3831)->朝天门(3842)->李子坝轻轨(3848)->李子坝(3848)->嘉陵江(4180)->南山一棵树(4409)->来福士(5231)
2019,12月的成都，细雨微凉，品尝美食，咀嚼慢时光,2019-01-04,https://you.ctrip.com/travels/chengdu104/3765176.html,人民公园(120)->宽窄巷子(125)->奎星楼(155)->太古里(162)->鹤鸣茶社(2832)->春熙路(3509)->步行街(6819)
2015,150926-1011重庆-都江堰-九寨沟-若尔盖-额济纳旗亲子自驾行,2015-12-04,https://you.ctrip.com/travels/chongqing158/2716739.html,解放碑(436)->步行街(693)->三峡博物馆(748)->人民大礼堂(756)->长江索道(762)->朝天门(767)->洪崖洞(773)->人民大会堂(1646)->嘉陵江(2039)->白公馆(2553)->渣滓洞(2557)->都江堰(2565)->红岩革命纪念馆(2723)->歌乐山烈士陵园(2731)->乐山(2732)->宝瓶口(3832)
2015,15年2月，巴蜀寻佛记,2015-04-25,https://you.ctrip.com/travels/chongqing158/2338312.html,峨眉山(27)->乐山(31)->大足石刻(34)->文殊院(147)->报国寺(199)->圣寿寺(440)->荣县大佛(504)->东水门(1133)->朝天门(1178)
2018,1938年，一封寄往「重庆」的信,2018-10-20,https://you.ctrip.com/travels/chongqing158/3742220.html,中山四路(404)->特园(578)->桂园(584)->周公馆(587)->磁器口(1570)->磁器口古镇(1574)->宝轮寺(1785)->嘉陵江(2182)->洪崖洞(2651)->千厮门大桥(2885)->长江大桥(3021)->长江索道(5041)->解放碑(5310)->步行街(5315)
2021,1997特殊的年份-毕业之旅-九寨沟黄龙峨眉山长江三峡之旅,2021-08-16,https://you.ctrip.com/travels/chengdu104/4026940.html,春熙路(653)->宽窄巷子(757)->武侯祠(762)->文殊院(766)->青羊宫(785)->都江堰(938)->青城山(942)->峨眉山(2341)->乐山(2345)->三苏祠(2367)->朝天门(2687)
2019,19年暑假成都、重庆川渝之行,2019-08-14,https://you.ctrip.com/travels/chongqing158/3886264.html,乐山(56)->峨眉山(61)->都江堰(191)->武侯祠(406)->东郊记忆(650)->四川博物院(709)->杜甫草堂(717)->锦里(730)->春熙路(735)->朝天门(1631)->洪崖洞(1637)->嘉陵江(1767)->千厮门大桥(1776)->皇冠大扶梯(1820)->磁器口(1828)->磁器口古镇(1875)
2015,2003年的九寨与黄龙,2015-05-15,https://you.ctrip.com/travels/jiuzhaigou25/2362249.html,青羊宫(649)->杜甫草堂(741)->李白故居(1367)->平武报恩寺(1856)->草海(5776)
2019,2007乐山旅游（游记，七）中国佛教四大名山之一——峨眉山(五),2019-05-24,https://you.ctrip.com/travels/emeishan24/3808586.html,乐山(26)->峨眉山(38)->名山(1463)->报国寺(3405)->中岩(4134)
2019,2007乐山旅游（游记，三）中国佛教四大名山之一——峨眉山(一),2019-05-24,https://you.ctrip.com/travels/emeishan24/3808574.html,乐山(25)->峨眉山(37)->名山(438)->瓦屋山(1342)->报国寺(1534)->凤凰湖(3273)
2019,2007乐山旅游（游记，九）中国佛教四大名山之一——峨眉山(七),2019-05-28,https://you.ctrip.com/travels/emeishan24/3808735.html,乐山(26)->峨眉山(38)->九五(2847)->名山(3720)
2019,2007乐山旅游（游记，二）嘉州凌云寺大弥勒石像——乐山大佛,2019-05-24,https://you.ctrip.com/travels/leshan103/3808466.html,乐山(25)->峨眉山(122)->凌云山(177)->大佛寺(1870)
2019,2007乐山旅游（游记，五）中国佛教四大名山之一——峨眉山(三),2019-05-24,https://you.ctrip.com/travels/emeishan24/3808657.html,乐山(26)->峨眉山(38)->报国寺(2496)
2019,2007乐山旅游（游记，八）中国佛教四大名山之一——峨眉山(六),2019-05-28,https://you.ctrip.com/travels/emeishan24/3808662.html,乐山(26)->峨眉山(38)->西湖(2063)->青城山(2645)->动物园(2787)->名山(4434)->报国寺(4497)
2019,2007乐山旅游（游记，六）中国佛教四大名山之一——峨眉山(四),2019-05-24,https://you.ctrip.com/travels/emeishan24/3808582.html,乐山(26)->峨眉山(38)->黑龙滩(1362)->西湖(1634)->名山(4346)->鹅岭(6647)
2019,2007乐山旅游（游记，十一）中国佛教四大名山之一——峨眉山(九),2019-05-24,https://you.ctrip.com/travels/emeishan24/3808479.html,乐山(26)->峨眉山(38)->名山(420)->报国寺(3032)->龙苍沟(3065)->石牌坊(4346)
2019,2007乐山旅游（游记，十二）中国佛教四大名山之一——峨眉山(十),2019-05-28,https://you.ctrip.com/travels/emeishan24/3808481.html,乐山(26)->峨眉山(38)->名山(3378)->南山(5108)
2019,2007乐山旅游（游记，十四）国家重点文物保护单位——夹江千佛崖,2019-05-24,https://you.ctrip.com/travels/jiajiang3108/3808741.html,乐山(27)->千佛岩(166)->飞仙关(1079)->苦竹(3334)->文庙(3454)->峨眉山(4976)
2019,2008年广安、重庆旅游（游记，九）广安行——华蓥山（一）,2019-05-30,https://you.ctrip.com/travels/huaying3103/3810671.html,华蓥山(28)->峨眉山(1918)->宝顶山(2180)->名山(4470)
2019,2008年广安、重庆旅游（游记，六）广安行——邓小平故里（六）,2019-05-30,https://you.ctrip.com/travels/guangan693/3810758.html,放牛坪(597)->邓小平故里(924)->嘉陵江(2073)->石牌坊(2745)
2019,2008年广安、重庆旅游（游记，十一）广安市——华蓥山市（三）,2019-05-30,https://you.ctrip.com/travels/chongqing158/3810506.html,华蓥山(28)->朝天门(160)->解放碑(164)->滨江路(277)->嘉陵江(510)->步行街(764)
2019,2008年广安、重庆旅游（游记，十）广安行——华蓥山（二）,2019-05-30,https://you.ctrip.com/travels/huaying3103/3810790.html,华蓥山(44)->宝山(2348)->嘉陵江(7030)
2021,200万在重庆主城买湖景别墅，还在科学城核心，这也太便宜了吧？,2021-10-28,https://you.ctrip.com/travels/chongqing158/4038555.html,海兰云天(982)->缙云山(1105)->西湖(1557)
2019,200元吃遍重庆的美食攻略，清明节来玩三天三夜都吃不完！,2019-04-03,https://you.ctrip.com/travels/chongqing158/3792563.html,磁器口(464)->解放碑(1127)->枇杷山(1202)->弹子石(1823)->八一路好吃街(2444)
2015,2011年十一黄金周——重庆武隆、石柱黄水,2015-03-20,https://you.ctrip.com/travels/chongqing158/2297584.html,朝天门(130)->磁器口(1290)->磁器口古镇(1290)->南滨路(1391)
2015,2012年夏三峡之旅（从重庆到宜昌）,2015-06-14,https://you.ctrip.com/travels/chongqing158/2390043.html,乐山(170)->渣滓洞(174)->磁器口(252)->磁器口古镇(252)->嘉陵江(273)->石井坡(298)->解放碑(459)->大足石刻(496)->宝顶山(592)->朝天门(839)->石宝寨(879)->九重天(1138)->夔门(1249)
2021,2012广安阆中自驾三日红色旅游,2021-09-15,https://you.ctrip.com/travels/guangan693/3807798.html,阆中古城(54)->阆中(54)
2017,2013年黄金周与家人重庆湖北自驾游之旅,2017-01-26,https://you.ctrip.com/travels/hubei100067/2877716.html,步行街(1139)->解放碑(1142)->磁器口(1235)->洪崖洞(1413)->朝天门(1640)->长寿湖(1737)
2015,2014川西行,2015-07-28,https://you.ctrip.com/travels/siguniangshan143878/2443693.html,解放路(672)->观音桥(1541)->天府广场(9271)->春熙路(9289)->三星堆(9321)->宽窄巷子(9333)
2015,2014年11月西宁——成都自驾自由行,2015-06-08,https://you.ctrip.com/travels/chengdu104/2364516.html,宽窄巷子(601)->锦里(1038)->春熙路(1041)->武侯祠(1198)->兰桂坊(1539)->都江堰(1702)->青城山(1708)->解放碑(2693)->长江大桥(3021)->洋人街(3036)->芙蓉园(4062)
2015,2014年12月23重庆五天四夜单人游啊！！！,2015-01-02,https://you.ctrip.com/travels/chongqing158/2247402.html,南山(15)->鹅岭(112)->长江索道(149)->湖广会馆(159)->四川美术学院(213)->川美(214)
2015,2014年暑假带父母豪华邮轮游长江三峡。,2015-05-09,https://you.ctrip.com/travels/fengjie120033/2327452.html,解放碑(711)->步行街(714)
2015,2014年金秋游之三九寨沟到成都,2015-01-06,https://you.ctrip.com/travels/chengdu104/2245904.html,锦里(76)->香山(200)->都江堰(780)->青城山(784)->甘海子(936)->宝山(1293)->春熙路(1847)->青羊宫(1867)->杜甫草堂(1871)->宽窄巷子(1876)->天府广场(1881)->文殊院(1890)->飞龙(2352)->浣花溪(4009)->四川博物院(4020)->武侯祠(4087)->石牌坊(7215)
2015,2014年金秋游之四重庆,2015-01-06,https://you.ctrip.com/travels/chongqing158/2252841.html,香山(41)->解放碑(676)->步行街(1037)->朝天门(1106)->朝天门广场(1465)->嘉陵江(1572)->洪崖洞(1719)->磁器口(2065)->宝轮寺(2105)->磁器口古镇(3267)->石牌坊(3652)->渣滓洞(3895)->白公馆(3899)->洋人街(4035)->南滨路(4047)->滨江路(4095)->南山(5327)->乐山(5331)->缙云山(5338)
2016,2015-11-20日，重庆1日半游,2016-03-20,https://you.ctrip.com/travels/chongqing158/2851956.html,洪崖洞(117)->磁器口(132)->罗汉寺(136)->长江索道(146)->南山(150)->南山一棵树(150)->朝天门(294)->解放碑(398)->嘉陵江(655)->嘉陵江大桥(927)->朝天门广场(1198)->黄花园大桥(1253)->重庆大剧院(1426)
2016,2015.2.1-2.9冬季成都九寨峨眉山zi--别有冬日风情的旅途（冬日最新详细攻略）,2016-01-14,https://you.ctrip.com/travels/chengdu104/2784735.html,文殊院(3334)->宽窄巷子(3791)->峨眉山(4031)->天府广场(4042)->人民公园(4049)->四川大学(4260)->青羊宫(4602)->碧峰峡(4884)->报国寺(5007)->太古里(6824)
2015,2015.5.13—5.18四川省泸州市、重庆市六日游（下）—重庆、大足篇,2015-08-19,https://you.ctrip.com/travels/chongqing158/2512252.html,皇冠大扶梯(478)->宋庆龄(763)->大足石刻(1020)->宝顶山(1169)->南山(1176)->千佛岩(1202)->圣寿寺(1625)->圆觉洞(2333)->人民大会堂(3117)->三峡博物馆(3123)->解放碑(3129)->洪崖洞(3133)->枇杷山(3909)->人民大礼堂(4152)->人民广场(4172)
2015,201502四川：江油～老北川（汶川）～遂宁休闲自驾游,2015-03-01,https://you.ctrip.com/travels/suining605/2278796.html,李白故居(111)->西山公园(1157)
2015,20150524-29重庆自由行,2015-08-11,https://you.ctrip.com/travels/chongqing158/2383736.html,宋庆龄(1119)->朝天门广场(1731)->朝天门(1731)->洪崖洞(2157)
2016,2015——九寨之旅,2016-02-03,https://you.ctrip.com/travels/jiuzhaigou25/2825976.html,宽窄巷子(574)->春熙路(587)->锦里(591)
2015,2015七月四川九日游,2015-07-24,https://you.ctrip.com/travels/jiuzhaigou25/2443741.html,锦里(75)->武侯祠(77)->乐山(596)->峨眉山(660)->杜甫草堂(794)->天府广场(1035)
2015,2015千里之行（川藏自驾游）,2015-11-29,https://you.ctrip.com/travels/lhasa36/2705463.html,春熙路(2510)->锦里(2527)->宽窄巷子(2708)->武侯祠(2919)->杜甫草堂(3091)->乐山(3125)->太古里(3168)->浣花溪(3322)
2015,2015国庆阿坝游~欢乐谷《天府蜀韵》,2015-10-11,https://you.ctrip.com/travels/chengdu104/2623023.html,杜甫草堂(46)->武侯祠(51)->峨眉山(55)->乐山(59)->蜀南竹海(108)
2015,2015夏，携家人朋友慢节奏赏西岭，游成都,2015-06-30,https://you.ctrip.com/travels/chengdu104/2402184.html,花水湾(29)->峨眉山(149)->杜甫草堂(162)->黄龙溪(249)->西岭雪山(330)->武侯祠(3475)->锦里(3478)->文殊院(3728)->太古里(4253)->春熙路(4263)->青城山(4538)->动物园(4693)
2015,2015大九寨环游记,2015-09-20,https://you.ctrip.com/travels/jiuzhaigou25/2609783.html,宝山(567)->甘海子(2700)
2016,2015年10月四川、贵州、湖南等地自驾游攻略,2016-01-12,https://you.ctrip.com/travels/guizhou100064/2772688.html,蜀南竹海(340)->燊海井(402)->五粮液(412)->石海洞乡(504)->盐业历史博物馆(911)->人民大会堂(1295)->嘉陵江(1304)->飞龙(1585)
2015,2015年10月，那一场视觉盛宴----与九寨亲密接触的日子,2015-11-04,https://you.ctrip.com/travels/jiuzhaigou25/2639516.html,都江堰(1583)->宽窄巷子(2867)->春熙路(2872)->洋人街(4590)
2015,2015年12月成都吃货游,2015-12-08,https://you.ctrip.com/travels/chengdu104/2720842.html,春熙路(36)->太古里(39)->武侯祠(765)->锦里(796)->文殊院(1179)->峨眉山(1307)->乐山(1325)
2015,2015年6月吃货麻辣之旅（山城重庆）,2015-06-26,https://you.ctrip.com/travels/chongqing158/2396058.html,洪崖洞(1210)->解放碑(1792)
