年份,文章标题,发布时间,url,route
2018,【时光匆匆再遇蓉城】花式游成都感受新旧文化的万象交融！,2018/9/21,https://you.ctrip.com/travels/chengdu104/3731565.html,锦里(172)->人民公园(182)->太古里(778)->春熙路(781)->成都武侯祠博物馆(1679)->宽窄巷子(1836)
2018,【我眼中的那座城】慢游成都，原来天府之城这么好吃！,2018/11/17,https://you.ctrip.com/travels/chengdu104/3751615.html,成都吃客(498)->四川大学(510)->九眼桥(531)->成都武侯祠博物馆(567)->锦里(571)->太古里(626)->宽窄巷子(636)->春熙路(641)->兰桂坊(3210)->小酒馆(3917)->大慈寺(7275)
2018,【重庆贵州】一个人，一个背包，2018中秋独行渝贵,2018/10/12,https://you.ctrip.com/travels/chongqing158/3738517.html,重庆鹅岭公园(83)->重庆洪崖洞民俗风貌区(516)->李子坝(544)->千厮门大桥(552)->朝天门(570)->重庆长江索道景区(576)->重庆人民大礼堂及人民广场(583)->重庆中国三峡博物馆(591)->解放碑(1838)->东水门长江大桥(2845)->重庆南岸长嘉汇弹子石老街(2876)
2018,【重庆周末游】火辣辣的山城，火辣辣的火锅,2018/11/6,https://you.ctrip.com/travels/chongqing158/3747917.html,重庆观音桥商圈都市旅游区(389)->重庆洪崖洞民俗风貌区(393)->重庆大韩民国临时政府旧址陈列馆(397)->解放碑(1299)->重庆磁器口古镇(1982)->九街(5316)
2018,11月重庆5日游，流连忘返,2018/11/9,https://you.ctrip.com/travels/chongqing158/3748665.html,解放碑(355)->重庆中国三峡博物馆(451)->重庆人民大礼堂及人民广场(457)->白公馆(1483)->渣滓洞(1487)->重庆红岩革命纪念馆(1494)->重庆磁器口古镇(1680)->重庆洪崖洞民俗风貌区(1869)->重庆大足石刻景区(2158)->宝顶山(2295)->重庆南岸南山桃花园景区(2452)->北山石刻(2494)->皇冠大扶梯(2772)->重庆长江索道景区(3831)->朝天门(3842)->李子坝轻轨(3848)->来福士(5231)
2018,1938年，一封寄往「重庆」的信,2018/10/20,https://you.ctrip.com/travels/chongqing158/3742220.html,中山四路(404)->特园(578)->桂园(584)->周公馆(587)->重庆磁器口古镇(1570)->宝轮寺(1785)->嘉陵江(2182)->重庆洪崖洞民俗风貌区(2651)->千厮门大桥(2885)->长江大桥(3021)->重庆长江索道景区(5041)->解放碑(5310)
2018,2018年9月记剑阁（剑门关）-昭化-成都-都江堰游记,2018/9/14,https://you.ctrip.com/travels/chengdu104/3728708.html,成都武侯祠博物馆(3895)->成都杜甫草堂博物馆(4050)->锦里(4061)->宽窄巷子(4064)->青城山—都江堰旅游景区(4241)
2018,2018年深秋自驾游、行、食、住之六：游白公馆、大足石刻,2018/11/28,https://you.ctrip.com/travels/chongqing158/3749888.html,白公馆(106)->渣滓洞(466)->重庆大足石刻景区(719)->圣寿寺(2133)->解放碑(2388)->朝天门(2592)->重庆洪崖洞民俗风貌区(2817)
2018,2018年十一黄金周长江游,2018/12/14,https://you.ctrip.com/travels/wuhan145/3756363.html,朝天门(551)->重庆忠县石宝寨(1257)->丰都鬼城(1261)->重庆大足石刻景区(1487)->重庆洪崖洞民俗风貌区(1534)->解放碑(1552)
2018,2018深秋自驾游、行、食、住之七：游渣滓洞；重庆至阆中、游阆中古城,2018/12/1,https://you.ctrip.com/travels/chongqing158/3753036.html,渣滓洞(126)->阆中古城(610)->汉桓侯祠(1147)
2018,2018暑假成都，川西小环线7日游,2018/10/9,https://you.ctrip.com/travels/chengdu104/3702107.html,宽窄巷子(74)->成都武侯祠博物馆(1334)->锦里(1380)->青城山—都江堰旅游景区(1383)->成都金沙遗址博物馆(1406)->成都杜甫草堂博物馆(1411)->春熙路(2704)->成都大熊猫繁育研究基地(3230)->乐山大佛景区(4977)->峨眉山风景名胜区(4980)
2018,2018暑期行－千山万水，行走贵州,2018/8/28,https://you.ctrip.com/travels/guiyang33/3722276.html,重庆洪崖洞民俗风貌区(3303)->重庆长江索道景区(3376)
2018,23天漫游之八——西安、阆中之行,2018/10/9,https://you.ctrip.com/travels/xian7/3737251.html,阆中古城(27)->锦屏山3A级景区(3681)
2018,3日游|随着歌声去寻找不一样的夏日味道,2018/7/21,https://you.ctrip.com/travels/chengdu104/3705258.html,成都大熊猫繁育研究基地(432)->文殊院(4351)->四川广汉三星堆博物馆(4355)->成都市崇州元通古镇景区(6805)->太古里(6810)->大慈寺->春熙路(7730)
2018,3天2夜打卡成都8家网红店，如何做到每天吃到不重样。,2018/8/13,https://you.ctrip.com/travels/chengdu104/3716407.html,成都吃客(121)->奎星楼(483)->宽窄巷子(491)->太古里(986)->春熙路(1036)->九眼桥(2870)
2018,48小时成都，打卡经典景区＋网红美食,2018/10/25,https://you.ctrip.com/travels/chengdu104/3744846.html,天府广场(29)->乐山大佛景区(941)->峨眉山风景名胜区(944)->宽窄巷子(1209)->成都武侯祠博物馆(1214)->人民公园(1279)->成都杜甫草堂博物馆(1284)->九眼桥(1289)->锦里(1306)->大慈寺(1309)->太古里(1313)->春熙路(1431)->浣花溪(4134)->百花潭(4438)->青城山—都江堰旅游景区(6361)->碧峰峡旅游景区(6365)->成都大熊猫繁育研究基地(6713)->成都吃客(10066)->玉林路小酒馆(12925)
2018,48小时游成都，吃遍5家蜀都爆火的网红餐厅,2018/12/12,https://you.ctrip.com/travels/chengdu104/3759093.html,成都吃客(866)->东郊记忆(918)->春熙路(2527)->太古里(2530)->大慈寺(3752)->锦里(4013)->宽窄巷子(4016)->成都杜甫草堂博物馆(4485)->奎星楼(6245)
2018,4天3晚成都美食探店，顺便探访美到无死角的无影教堂,2018/11/6,https://you.ctrip.com/travels/chengdu104/3747601.html,春熙路(290)->太古里(294)->成都吃客(685)->成都市双流区黄龙溪旅游区(1804)->大慈寺(3436)->成都杜甫草堂博物馆(3602)->东郊记忆(5685)->小酒馆(6623)
2018,8天7夜，第一次西藏行纪|跟随老司机们探寻西藏江南秘境，打卡5D魔幻重庆,2018/10/10,https://you.ctrip.com/travels/chongqing158/3737225.html,重庆洪崖洞民俗风貌区(1519)->重庆长江索道景区(1545)->李子坝轻轨(2216)->解放碑(3014)->绵阳市北川药王谷旅游景区(4714)
2018,背包客川西猎色记：我在藏区自由行的十三个日日夜夜,2018/11/6,https://you.ctrip.com/travels/daocheng342/3747813.html,成都武侯祠博物馆(434)->锦里(440)
2018,毕业旅行，重庆第一站！学弟学妹们快快收藏！,2018/7/24,https://you.ctrip.com/travels/chongqing158/3705728.html,解放碑(445)->重庆长江索道景区(658)->重庆洪崖洞民俗风貌区(904)->李子坝(1462)->重庆鹅岭公园(1571)->宽窄巷子(2878)
2018,不负好时光，七夕打卡丰都南天湖,2018/8/23,https://you.ctrip.com/travels/fengdu120029/3720645.html,重庆丰都南天湖景区(144)->丰都鬼城(238)->重庆丰都雪玉洞景区(248)->重庆涪陵武陵山国家森林公园(1040)
2018,不用带脑子的山城行,2018/9/30,https://you.ctrip.com/travels/chongqing158/3734473.html,重庆洪崖洞民俗风貌区(1039)->解放碑(1043)->十八梯(1047)->重庆磁器口古镇(1103)->渣滓洞(1107)->锦里(1210)->四川美术学院(2825)->重庆长江索道景区(2828)->重庆南岸南山桃花园景区(2833)
2018,成都，带不走的还有美食,2018/10/23,https://you.ctrip.com/travels/chengdu104/3742423.html,太古里(220)->东郊记忆(227)->成都武侯祠博物馆(238)->文殊院(242)->锦里(246)->青羊宫(268)->成都吃客(1630)->宽窄巷子(1655)->魁星楼(1661)->九眼桥(1992)->春熙路(1998)->鹤鸣茶社(2002)->小酒馆(4055)->洞子口张老二凉粉(6684)
2018,成都，带不走的麻辣鲜香，留在胃里的滋味无穷,2018/12/16,https://you.ctrip.com/travels/chengdu104/3760116.html,成都远洋太古里(879)->大慈寺(946)->成都吃客(3244)
2018,成都，带不走的是我，那让我留在这里吃个够,2018/12/16,https://you.ctrip.com/travels/chengdu104/3760444.html,锦里(555)->成都武侯祠博物馆(621)->宽窄巷子(2232)->天府广场(2255)->人民公园(2260)->大慈寺(2446)->文殊院(2450)->成都大熊猫繁育研究基地(3748)->太古里(6445)->成都吃客(6468)->春熙路(8361)
2018,成都，你好，初次见面，我来自江苏！,2018/12/26,https://you.ctrip.com/travels/chengdu104/3763066.html,小酒馆(245)->文殊院(544)->成都武侯祠博物馆(548)->宽窄巷子(682)->成都吃客(712)->太古里(839)->成都金沙遗址博物馆(897)->锦里(920)->春熙路(971)->IFS(1398)->大慈寺(2984)->洞子口张老二凉粉(7648)
2018,成都，我想在这个城市的街头走一走,2018/7/19,https://you.ctrip.com/travels/chengdu104/3704112.html,天府广场(36)->锦里(217)->人民公园(220)->东郊记忆(225)->九眼桥(1964)->小酒馆(2016)->文殊院(2589)->宽窄巷子(2625)->春熙路(2630)
2018,成都，一个重庆妹纸的美食天堂,2018/10/30,https://you.ctrip.com/travels/chengdu104/3746257.html,小酒馆(25)->春熙路(28)->太古里(38)->成都远洋太古里(61)->宽窄巷子(286)->锦里(291)->人民公园(712)->文殊院(848)->成都吃客(1417)->四川大学(5543)->鹤鸣茶社(6615)
2018,成都48h指南：吃喝玩乐全搞定，满足你的时尚品味,2018/11/6,https://you.ctrip.com/travels/chengdu104/3747798.html,锦里(139)->文殊院(153)->九眼桥(165)->成都远洋太古里(181)->春熙路(652)->成都武侯祠博物馆(877)
2018,成都72小时，如果你秋天来成都的话，不要错过这些地方,2018/11/24,https://you.ctrip.com/travels/chengdu104/3753596.html,青城山—都江堰旅游景区(290)->峨眉山风景名胜区(302)->锦里(2494)->天府广场(2717)->太古里(2830)->IFS(3456)->大慈寺(3684)->春熙路(3769)->九眼桥(4308)->小酒馆(5110)->兰桂坊(5124)->成都麓湖水城景区(5165)->成都吃客(5484)->魁星楼(5576)->宽窄巷子(6124)->成都武侯祠博物馆(6229)
2018,成都带不走的并不只有你美食+美景一刻都不能停留,2018/11/6,https://you.ctrip.com/travels/sichuan100009/3747626.html,宽窄巷子(159)->大慈寺(262)->文殊院(266)->成都武侯祠博物馆(502)->成都大熊猫繁育研究基地(897)->邛峡市平乐古镇(1380)->成都吃客(2318)->春熙路(2699)->太古里(3204)
2018,成都到峨眉山，带不走的只有你，体验天府那一段闲适,2018/12/7,https://you.ctrip.com/travels/chengdu104/3757432.html,峨眉山风景名胜区(27)->春熙路(363)->太古里(367)->大慈寺(371)->人民公园(380)->文殊院(421)->宽窄巷子(425)->天府广场(444)->成都武侯祠博物馆(454)->锦里(458)->九眼桥(1317)
2018,成都的街头，不只有小酒馆,2018/7/23,https://you.ctrip.com/travels/chengdu104/3705787.html,小酒馆(66)->宽窄巷子(172)->锦里(177)->文殊院(241)->太古里(252)->IFS(346)->九眼桥(543)->成都武侯祠博物馆(712)->春熙路(1853)->成都大熊猫繁育研究基地(2579)->成都金沙遗址博物馆(4010)
2018,成都的小众秘境，美食与拍照均不可辜负,2018/10/21,https://you.ctrip.com/travels/chengdu104/3742764.html,宽窄巷子(69)->锦里(105)->东郊记忆(246)->太古里(1927)->人民公园(4235)
2018,成都归来不怕辣日与夜都在舌尖翻滚的刺激滋味,2018/11/26,https://you.ctrip.com/travels/chengdu104/3753713.html,成都吃客(131)->锦里(168)->九眼桥(208)->太古里(240)->人民公园(249)->奎星楼(589)->春熙路(1629)->小酒馆(2104)->鹤鸣茶社(3558)
2018,成都街头走一走，美食美景小确幸,2018/11/11,https://you.ctrip.com/travels/chengdu104/3749758.html,天府广场(301)->文殊院(1079)->锦里(1950)->成都武侯祠博物馆(2044)->春熙路(3629)->成都杜甫草堂博物馆(3755)->成都吃客(3841)->太古里(4207)->宽窄巷子(5642)
2018,成都慢慢逛，让一切就这么住进记忆里,2018/12/7,https://you.ctrip.com/travels/chengdu104/3757417.html,小酒馆(171)->成都杜甫草堂博物馆(535)->成都武侯祠博物馆(546)->九眼桥(561)->大慈寺(769)->太古里(889)->宽窄巷子(2205)->文殊院(2342)->天府广场(4054)->刘氏庄园旅游区(5838)->邛峡市平乐古镇(5846)->成都市西岭雪山景区(5853)->成都吃客(5874)->魁星楼(6099)->春熙路(8737)
2018,成都美食三日大搜索，7家地道老店逛食记!,2018/11/6,https://you.ctrip.com/travels/chengdu104/3747587.html,宽窄巷子(90)->锦里(95)->太古里(98)->春熙路(102)->成都吃客(318)->九眼桥(356)->天府广场(772)->大慈寺(1231)->文殊院(1235)->成都武侯祠博物馆(1537)->奎星楼(2719)->鹤鸣茶社(2794)
2018,成都美食丨慵懒中的无辣不欢,2018/12/10,https://you.ctrip.com/travels/chengdu104/3758459.html,天府广场(36)->宽窄巷子(331)->九眼桥(336)->太古里(684)->人民公园(1187)->成都吃客(1833)->春熙路(3131)
2018,成都篇|美食和美景我都有，你会留下来吗？,2018/10/29,https://you.ctrip.com/travels/chengdu104/3744279.html,成都武侯祠博物馆(1099)->宽窄巷子(1103)->太古里(1136)->锦里(1140)->春熙路(1143)->东郊记忆(1180)
2018,成都篇|小吃货跟我走，我们去找蓝朋友~,2018/10/31,https://you.ctrip.com/travels/chengdu104/3746288.html,成都吃客(4131)->太古里(6784)->锦里(7405)->宽窄巷子(7408)
2018,成都切哪儿耍？一个成都人为你写的成都攻略,2018/9/9,https://you.ctrip.com/travels/chengdu104/3726945.html,九眼桥(1149)->春熙路(1174)->成都市西岭雪山景区(1247)->青城山—都江堰旅游景区(1261)->IFS(1365)->宽窄巷子(1444)->乐山大佛景区(2791)->大慈寺(3575)->太古里(3764)->东郊记忆(5268)->锦里(5700)->成都武侯祠博物馆(5867)
2018,成都太多美食美景怎么选择才地道？成都土著给你简单介绍了解一下,2018/8/29,https://you.ctrip.com/travels/chengdu104/3722530.html,成都杜甫草堂博物馆(290)->浣花溪(1265)->成都吃客(2110)->奎星楼(2121)->九眼桥(2197)->太古里(4393)->春熙路(5231)
2018,成都味道有辣有麻有甜有五味调和请一定要带着舌头去旅行,2018/11/23,https://you.ctrip.com/travels/chengdu104/3753196.html,宽窄巷子(814)->太古里(1075)->春熙路(1570)->锦里(1582)->大慈寺(1608)->成都武侯祠博物馆(1612)->人民公园(1616)->四川大学(1634)->成都杜甫草堂博物馆(2362)->成都吃客(3781)->乐山大佛景区(7622)
2018,成都寻“茶”记遇见竹板凳老火锅一场火锅与盖碗的邂逅！,2018/9/17,https://you.ctrip.com/travels/chengdu104/3729616.html,成都人民公园(469)->春熙路(475)
2018,成都最火美食之旅：一周7天不重样，带你吃遍成都“网红”餐厅！,2018/8/7,https://you.ctrip.com/travels/chengdu104/3713973.html,太古里(277)->春熙路(332)->成都吃客(4381)->奎星楼(4418)->宽窄巷子(4426)->九眼桥(6402)
2018,城市发现家，重庆的正确打开方式。,2018/10/22,https://you.ctrip.com/travels/chongqing158/3742485.html,解放碑(27)->重庆洪崖洞民俗风貌区(40)->重庆长江索道景区(149)->千厮门大桥(213)->重庆磁器口古镇(291)->奥陶纪(315)->宝轮寺(1404)->朝天门(2110)->重庆湖广会馆(2370)->国泰艺术中心(2396)
2018,吃喝玩乐在蓉城给您奉上一份实用攻略,2018/12/28,https://you.ctrip.com/travels/chengdu104/3763524.html,成都大熊猫繁育研究基地(169)->成都武侯祠博物馆(640)->锦里(769)->成都杜甫草堂博物馆(1275)->浣花溪(1300)->人民公园(1614)->宽窄巷子(1959)->大慈寺(2042)->文殊院(2046)->太古里(2824)->春熙路(2866)->成都吃客(3983)
2018,吃火锅看大熊猫，用最游客的方式打开成都,2018/10/10,https://you.ctrip.com/travels/chengdu104/3737847.html,成都大熊猫繁育研究基地(603)->成都武侯祠博物馆(619)->锦里(623)->宽窄巷子(742)->春熙路(2092)->太古里(2095)
2018,吃货的成都地图，有没有试过因美食爱上一座城市？,2018/12/18,https://you.ctrip.com/travels/chengdu104/3761040.html,成都吃客(335)->大慈寺(1622)->太古里(1645)->春熙路(1730)->九眼桥(2912)->宽窄巷子(3937)->成都武侯祠博物馆(6010)->锦里(6038)
2018,吃货夫妻结婚2周年，逛吃逛吃游成都，3天花了5600~,2018/11/13,https://you.ctrip.com/travels/chengdu104/3750472.html,成都环球中心(32)->九眼桥(74)->小酒馆(221)->成都吃客(317)->春熙路(323)->太古里(328)->四川博物院(385)->宽窄巷子(404)->大慈寺(417)->天府广场(422)->成都大熊猫繁育研究基地(593)->成都武侯祠博物馆(661)->IFS(1942)
2018,吃货眼中的成都，这是一座适合生活的城市,2018/11/16,https://you.ctrip.com/travels/chengdu104/3751634.html,成都吃客(286)->宽窄巷子(350)->青羊宫(355)->洛带古镇(371)->成都大熊猫繁育研究基地(575)->兰桂坊(940)->太古里(992)->安顺廊桥(1054)->大慈寺(4824)->文殊院(4828)->小酒馆(6641)
2018,吃货游成都，带你打卡成都必吃餐厅,2018/11/26,https://you.ctrip.com/travels/chengdu104/3753717.html,成都吃客(86)->文殊院(384)->宽窄巷子(3444)->春熙路(3594)->太古里(3633)->成都杜甫草堂博物馆(4850)->锦里(5398)->成都武侯祠博物馆(5430)
2018,吃与玩|隔着屏幕，我们都能闻见一个飘香的成都,2018/9/15,https://you.ctrip.com/travels/chengdu104/3728919.html,九眼桥(478)->锦里(484)->青羊宫(489)->四川博物院(495)->成都吃客(541)->春熙路(559)->太古里(575)->宽窄巷子(708)->文殊院(753)->人民公园(1670)->小酒馆(4350)
2018,吃在成都，就应该去品尝这些游客并不知道的世界级美食,2018/12/24,https://you.ctrip.com/travels/chengdu104/3610682.html,春熙路(255)->太古里(259)->宽窄巷子(263)->魁星楼(2701)
2018,"初冬,来一场微微辣的重庆",2018/12/23,https://you.ctrip.com/travels/chongqing158/3762015.html,重庆长江索道景区(53)->重庆洪崖洞民俗风貌区(65)->李子坝(122)->重庆鹅岭公园(129)->李子坝轻轨(495)->佛图关(690)->解放碑(1131)->渣滓洞(1570)->白公馆(1574)->重庆磁器口古镇(1578)->重庆南岸南山桃花园景区(2008)->皇冠大扶梯(2137)->千厮门大桥(2579)
2018,初冬游川西，美景如画。一次从吃遍成都开始的旅行,2018/12/13,https://you.ctrip.com/travels/chengdu104/3759443.html,成都吃客(3427)->太古里(4156)->九眼桥(5645)
2018,穿古越今的成都四日，心心念念的竹影红墙。,2018/8/1,https://you.ctrip.com/travels/chengdu104/3708909.html,成都武侯祠博物馆(249)->锦里(297)->太古里(300)->青城山—都江堰旅游景区(312)->人民公园(320)->鹤鸣茶社(325)->宽窄巷子(331)->天府广场(547)->成都杜甫草堂博物馆(673)->浣花溪(965)->大慈寺(3447)->灌县古城(3930)
2018,从巴山到巫山，从汉水到汉江，6000里江山如画------郑州三口之家陕、川、鄂三省自,2018/7/30,https://you.ctrip.com/travels/youyouctripstar10000/3709211.html,阆中古城(136)->锦屏山3A级景区(2377)
2018,从华北到西南，一路东风，我带家人自驾游天涯。（平遥-壶口-重庆-重庆-成都）,2018/10/4,https://you.ctrip.com/travels/chengdu104/3735618.html,解放碑(38)->重庆磁器口古镇(794)->重庆洪崖洞民俗风貌区(806)->重庆长江索道景区(8561)->宽窄巷子(863)->九眼桥(11292)->成都武侯祠博物馆(883)->锦里(897)->春熙路(908)->太古里->大慈寺(12283)
2018,从你的全世界路过，这才是打开山城重庆的正确方式,2018/11/18,https://you.ctrip.com/travels/chongqing158/3751861.html,解放碑(27)->重庆洪崖洞民俗风貌区(40)->李子坝(534)->重庆长江索道景区(632)->重庆磁器口古镇(646)->李子坝轻轨(652)->重庆鹅岭公园(660)->重庆万盛黑山谷景区(670)->重庆南川金佛山景区(686)->千厮门大桥(720)->嘉陵江大桥(920)->八一路好吃街(1147)
2018,打个飞的去重庆吧！除了火锅，这条三天二晚私家线路请收藏！,2018/7/30,https://you.ctrip.com/travels/chongqing158/3708963.html,重庆湖广会馆(332)->重庆洪崖洞民俗风貌区(337)->奥陶纪(363)->重庆长江索道景区(399)->东水门长江大桥(613)->嘉陵江大桥(621)->千厮门大桥(1338)->解放碑(1456)->重庆南岸南山桃花园景区(6617)
2018,打卡成都那些不可错过的美景与美食,2018/11/20,https://you.ctrip.com/travels/chengdu104/3752297.html,宽窄巷子(277)->春熙路(284)->九眼桥(355)->锦里(363)->成都武侯祠博物馆(3295)->浣花溪(4347)
2018,打卡网红城市重庆，一日游攻略~,2018/10/28,https://you.ctrip.com/travels/chongqing158/3745551.html,重庆磁器口古镇(246)->重庆南岸长嘉汇弹子石老街(253)->重庆洪崖洞民俗风貌区(260)->重庆南滨路景区(1168)
2018,打卡重庆网红美食美景,2018/12/25,https://you.ctrip.com/travels/chongqing158/3762850.html,九街(216)->重庆磁器口古镇(798)->李子坝(1190)->重庆洪崖洞民俗风貌区(1440)->解放碑(2366)->重庆观音桥商圈都市旅游区(2526)
2018,打卡重庆最网红的景点洪崖洞,2018/11/10,https://you.ctrip.com/travels/chongqing158/3749307.html,重庆洪崖洞民俗风貌区(13)->嘉陵江大桥(108)->解放碑(538)
2018,大足石刻丨最值得静心欣赏的景点，代表世界石窟艺术的最高水平,2018/11/17,https://you.ctrip.com/travels/dazu120025/3751522.html,重庆大足石刻景区(1)->宝顶山(73)->重庆南岸南山桃花园景区(719)->北山石刻(2304)
2018,带你走进世界上最大的涂鸦艺术街！,2018/7/29,https://you.ctrip.com/travels/chongqing158/3708402.html,四川美术学院(238)->重庆美术馆(1074)
2018,带着爸妈去旅行，享受成都慢生活,2018/11/29,https://you.ctrip.com/travels/chengdu104/3751806.html,太古里(284)->人民公园(991)->重庆南岸南山桃花园景区(1381)->鹤鸣茶社(1821)->宽窄巷子(2452)->春熙路(3014)->锦里(4372)->四川博物院(5608)->青羊宫(6592)->文殊院(6788)->天府广场(8775)->九眼桥(8850)->成都吃客(8931)->小酒馆(11975)
2018,稻城亚丁静心之旅｜纵使错过全世界，也不想错过你,2018/9/26,https://you.ctrip.com/travels/daocheng342/3730140.html,碧峰峡旅游景区(183)->春熙路(1643)
2018,第三次打卡重庆走街串巷解锁山城小众玩法，附详细拍照+火锅攻略,2018/10/20,https://you.ctrip.com/travels/chongqing158/3741827.html,解放碑(207)->十八梯(226)->朝天门(241)->千厮门大桥(263)->重庆洪崖洞民俗风貌区(269)->重庆鹅岭公园(295)->李子坝轻轨(339)->重庆中国三峡博物馆(921)->重庆自然博物馆(941)->重庆人民大礼堂及人民广场(1095)->中山四路(1820)->特园(2031)->桂园(2037)->周公馆(2040)->重庆磁器口古镇(6311)
2018,抖火的城市，梦幻重庆3d城市一日游,2018/11/15,https://you.ctrip.com/travels/chongqing158/3751453.html,重庆洪崖洞民俗风貌区(47)->重庆长江索道景区(76)->朝天门(751)->龙门浩老街(799)->解放碑(1777)->会仙楼(1894)->重庆南岸南山桃花园景区(2331)->重庆人民大礼堂及人民广场(3198)->重庆中国三峡博物馆(3219)->重庆白鹤梁水下博物馆景区(4516)
2018,独自上路的冬日成都“三日慢游”，探寻天府之国里的“小确幸”,2018/12/26,https://you.ctrip.com/travels/chengdu104/3763113.html,大慈寺(326)->成都吃客(330)->太古里(360)->奎星楼(1160)->宽窄巷子(3044)->文殊院(3235)
2018,房东不止洪崖洞解放碑！玩转山城重庆这些小众地标才是游客的最爱！,2018/9/25,https://you.ctrip.com/travels/chongqing158/3732305.html,重庆洪崖洞民俗风貌区(409)->解放碑(567)->千厮门大桥(1055)->朝天门(1299)->重庆长江索道景区(1635)->李子坝轻轨(2000)->重庆南岸南山桃花园景区(2340)->重庆磁器口古镇(2654)->重庆观音桥商圈都市旅游区(2917)->四川美术学院(2941)->重庆美术馆(3075)->十八梯(3553)->八一路好吃街(3947)
